,problem_name,hashed_name,sheet_name,skills,lesson_name
3412,radicalroot22,a4a0f7dradicalroot22,9.6 Solve Equations with Square Roots,['solve_equations_with_square_roots'],Openstax: Elementary Algebra
3413,radicalroot23,a4a0f7dradicalroot23,9.6 Solve Equations with Square Roots,['solve_equations_with_square_roots'],Openstax: Elementary Algebra
3414,radicalroot24,a4a0f7dradicalroot24,9.6 Solve Equations with Square Roots,['solve_equations_with_square_roots'],Openstax: Elementary Algebra
3415,radicalroot25,a4a0f7dradicalroot25,9.6 Solve Equations with Square Roots,['solve_equations_with_square_roots'],Openstax: Elementary Algebra
3416,radicalroot26,a4a0f7dradicalroot26,9.6 Solve Equations with Square Roots,['solve_equations_with_square_roots'],Openstax: Elementary Algebra
3417,radicalroot27,a4a0f7dradicalroot27,9.6 Solve Equations with Square Roots,['solve_equations_with_square_roots'],Openstax: Elementary Algebra
3418,radicalroot28,a4a0f7dradicalroot28,9.6 Solve Equations with Square Roots,['solve_equations_with_square_roots'],Openstax: Elementary Algebra
3419,radicalroot29,a4a0f7dradicalroot29,9.6 Solve Equations with Square Roots,['solve_equations_with_square_roots'],Openstax: Elementary Algebra
3420,radicalroot3,a4a0f7dradicalroot3,9.6 Solve Equations with Square Roots,['solve_equations_with_square_roots'],Openstax: Elementary Algebra
3421,radicalroot30,a4a0f7dradicalroot30,9.6 Solve Equations with Square Roots,['solve_equations_with_square_roots'],Openstax: Elementary Algebra
3422,radicalroot4,a4a0f7dradicalroot4,9.6 Solve Equations with Square Roots,['solve_equations_with_square_roots'],Openstax: Elementary Algebra
3423,radicalroot5,a4a0f7dradicalroot5,9.6 Solve Equations with Square Roots,['solve_equations_with_square_roots'],Openstax: Elementary Algebra
3424,radicalroot6,a4a0f7dradicalroot6,9.6 Solve Equations with Square Roots,['solve_equations_with_square_roots'],Openstax: Elementary Algebra
3425,radicalroot7,a4a0f7dradicalroot7,9.6 Solve Equations with Square Roots,['solve_equations_with_square_roots'],Openstax: Elementary Algebra
3426,radicalroot8,a4a0f7dradicalroot8,9.6 Solve Equations with Square Roots,['solve_equations_with_square_roots'],Openstax: Elementary Algebra
3427,radicalroot9,a4a0f7dradicalroot9,9.6 Solve Equations with Square Roots,['solve_equations_with_square_roots'],Openstax: Elementary Algebra
3428,realnumbers1,a10b60arealnumbers1,9.7 Higher Roots,['higher_roots'],Openstax: Elementary Algebra
3429,realnumbers10,a10b60arealnumbers10,9.7 Higher Roots,['higher_roots'],Openstax: Elementary Algebra
3430,realnumbers11,a10b60arealnumbers11,9.7 Higher Roots,['higher_roots'],Openstax: Elementary Algebra
3431,realnumbers12,a10b60arealnumbers12,9.7 Higher Roots,['higher_roots'],Openstax: Elementary Algebra
3432,realnumbers13,a10b60arealnumbers13,9.7 Higher Roots,['higher_roots'],Openstax: Elementary Algebra
3433,realnumbers14,a10b60arealnumbers14,9.7 Higher Roots,['higher_roots'],Openstax: Elementary Algebra
3434,realnumbers15,a10b60arealnumbers15,9.7 Higher Roots,['higher_roots'],Openstax: Elementary Algebra
3435,realnumbers16,a10b60arealnumbers16,9.7 Higher Roots,['simplify_expressions_with_higher_roots'],Openstax: Elementary Algebra
3436,realnumbers17,a10b60arealnumbers17,9.7 Higher Roots,['simplify_expressions_with_higher_roots'],Openstax: Elementary Algebra
3437,realnumbers18,a10b60arealnumbers18,9.7 Higher Roots,['simplify_expressions_with_higher_roots'],Openstax: Elementary Algebra
3438,realnumbers19,a10b60arealnumbers19,9.7 Higher Roots,['simplify_expressions_with_higher_roots'],Openstax: Elementary Algebra
3439,realnumbers2,a10b60arealnumbers2,9.7 Higher Roots,['higher_roots'],Openstax: Elementary Algebra
3440,realnumbers20,a10b60arealnumbers20,9.7 Higher Roots,['simplify_expressions_with_higher_roots'],Openstax: Elementary Algebra
3441,realnumbers21,a10b60arealnumbers21,9.7 Higher Roots,['simplify_expressions_with_higher_roots'],Openstax: Elementary Algebra
3442,realnumbers22,a10b60arealnumbers22,9.7 Higher Roots,['simplify_expressions_with_higher_roots'],Openstax: Elementary Algebra
3443,realnumbers23,a10b60arealnumbers23,9.7 Higher Roots,['simplify_expressions_with_higher_roots'],Openstax: Elementary Algebra
3444,realnumbers24,a10b60arealnumbers24,9.7 Higher Roots,['simplify_expressions_with_higher_roots'],Openstax: Elementary Algebra
3445,realnumbers25,a10b60arealnumbers25,9.7 Higher Roots,['simplify_expressions_with_higher_roots'],Openstax: Elementary Algebra
3446,realnumbers26,a10b60arealnumbers26,9.7 Higher Roots,['simplify_expressions_with_higher_roots'],Openstax: Elementary Algebra
3447,realnumbers27,a10b60arealnumbers27,9.7 Higher Roots,['simplify_expressions_with_higher_roots'],Openstax: Elementary Algebra
3448,realnumbers28,a10b60arealnumbers28,9.7 Higher Roots,['simplify_expressions_with_higher_roots'],Openstax: Elementary Algebra
3449,realnumbers29,a10b60arealnumbers29,9.7 Higher Roots,['simplify_expressions_with_higher_roots'],Openstax: Elementary Algebra
3450,realnumbers3,a10b60arealnumbers3,9.7 Higher Roots,['higher_roots'],Openstax: Elementary Algebra
3451,realnumbers30,a10b60arealnumbers30,9.7 Higher Roots,['simplify_expressions_with_higher_roots'],Openstax: Elementary Algebra
3452,realnumbers4,a10b60arealnumbers4,9.7 Higher Roots,['higher_roots'],Openstax: Elementary Algebra
3453,realnumbers5,a10b60arealnumbers5,9.7 Higher Roots,['higher_roots'],Openstax: Elementary Algebra
3454,realnumbers6,a10b60arealnumbers6,9.7 Higher Roots,['higher_roots'],Openstax: Elementary Algebra
3455,realnumbers7,a10b60arealnumbers7,9.7 Higher Roots,['higher_roots'],Openstax: Elementary Algebra
3456,realnumbers8,a10b60arealnumbers8,9.7 Higher Roots,['higher_roots'],Openstax: Elementary Algebra
3457,realnumbers9,a10b60arealnumbers9,9.7 Higher Roots,['higher_roots'],Openstax: Elementary Algebra
3458,rationalnums1,a4b9bbfrationalnums1,9.8 Rational Exponents,['simplify_expressions_with_a**(1/n)'],Openstax: Elementary Algebra
3459,rationalnums10,a4b9bbfrationalnums10,9.8 Rational Exponents,['simplify_expressions_with_a**(m/n)'],Openstax: Elementary Algebra
3460,rationalnums11,a4b9bbfrationalnums11,9.8 Rational Exponents,['use_the_laws_of_exponents_to_simplify_expressions_with_rational_exponents'],Openstax: Elementary Algebra
3461,rationalnums12,a4b9bbfrationalnums12,9.8 Rational Exponents,['use_the_laws_of_exponents_to_simplify_expressions_with_rational_exponents'],Openstax: Elementary Algebra
3462,rationalnums13,a4b9bbfrationalnums13,9.8 Rational Exponents,['use_the_laws_of_exponents_to_simplify_expressions_with_rational_exponents'],Openstax: Elementary Algebra
3463,rationalnums14,a4b9bbfrationalnums14,9.8 Rational Exponents,['use_the_laws_of_exponents_to_simplify_expressions_with_rational_exponents'],Openstax: Elementary Algebra
3464,rationalnums15,a4b9bbfrationalnums15,9.8 Rational Exponents,['use_the_laws_of_exponents_to_simplify_expressions_with_rational_exponents'],Openstax: Elementary Algebra
3465,rationalnums16,a4b9bbfrationalnums16,9.8 Rational Exponents,['9.8_rational_exponents'],Openstax: Elementary Algebra
3466,rationalnums17,a4b9bbfrationalnums17,9.8 Rational Exponents,['9.8_rational_exponents'],Openstax: Elementary Algebra
3467,rationalnums18,a4b9bbfrationalnums18,9.8 Rational Exponents,['9.8_rational_exponents'],Openstax: Elementary Algebra
3468,rationalnums19,a4b9bbfrationalnums19,9.8 Rational Exponents,['9.8_rational_exponents'],Openstax: Elementary Algebra
3469,rationalnums2,a4b9bbfrationalnums2,9.8 Rational Exponents,['simplify_expressions_with_a**(1/n)'],Openstax: Elementary Algebra
3470,rationalnums20,a4b9bbfrationalnums20,9.8 Rational Exponents,['9.8_rational_exponents'],Openstax: Elementary Algebra
3471,rationalnums21,a4b9bbfrationalnums21,9.8 Rational Exponents,['9.8_rational_exponents'],Openstax: Elementary Algebra
3472,rationalnums22,a4b9bbfrationalnums22,9.8 Rational Exponents,['9.8_rational_exponents'],Openstax: Elementary Algebra
3473,rationalnums23,a4b9bbfrationalnums23,9.8 Rational Exponents,['9.8_rational_exponents'],Openstax: Elementary Algebra
3474,rationalnums24,a4b9bbfrationalnums24,9.8 Rational Exponents,['9.8_rational_exponents'],Openstax: Elementary Algebra
3475,rationalnums25,a4b9bbfrationalnums25,9.8 Rational Exponents,['9.8_rational_exponents'],Openstax: Elementary Algebra
3476,rationalnums26,a4b9bbfrationalnums26,9.8 Rational Exponents,['9.8_rational_exponents'],Openstax: Elementary Algebra
3477,rationalnums27,a4b9bbfrationalnums27,9.8 Rational Exponents,['9.8_rational_exponents'],Openstax: Elementary Algebra
3478,rationalnums28,a4b9bbfrationalnums28,9.8 Rational Exponents,['9.8_rational_exponents'],Openstax: Elementary Algebra
3479,rationalnums29,a4b9bbfrationalnums29,9.8 Rational Exponents,['9.8_rational_exponents'],Openstax: Elementary Algebra
3480,rationalnums3,a4b9bbfrationalnums3,9.8 Rational Exponents,['simplify_expressions_with_a**(1/n)'],Openstax: Elementary Algebra
3481,rationalnums30,a4b9bbfrationalnums30,9.8 Rational Exponents,['9.8_rational_exponents'],Openstax: Elementary Algebra
3482,rationalnums4,a4b9bbfrationalnums4,9.8 Rational Exponents,['simplify_expressions_with_a**(1/n)'],Openstax: Elementary Algebra
3483,rationalnums5,a4b9bbfrationalnums5,9.8 Rational Exponents,['simplify_expressions_with_a**(1/n)'],Openstax: Elementary Algebra
3484,rationalnums6,a4b9bbfrationalnums6,9.8 Rational Exponents,['simplify_expressions_with_a**(1/n)'],Openstax: Elementary Algebra
3485,rationalnums7,a4b9bbfrationalnums7,9.8 Rational Exponents,['simplify_expressions_with_a**(m/n)'],Openstax: Elementary Algebra
3486,rationalnums8,a4b9bbfrationalnums8,9.8 Rational Exponents,['simplify_expressions_with_a**(m/n)'],Openstax: Elementary Algebra
3487,rationalnums9,a4b9bbfrationalnums9,9.8 Rational Exponents,['simplify_expressions_with_a**(m/n)'],Openstax: Elementary Algebra
3488,quadraticeq1,afa0cfequadraticeq1,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_using_the_square_root_property'],Openstax: Elementary Algebra
3489,quadraticeq10,afa0cfequadraticeq10,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_using_the_square_root_property'],Openstax: Elementary Algebra
3490,quadraticeq11,afa0cfequadraticeq11,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_using_the_square_root_property'],Openstax: Elementary Algebra
3491,quadraticeq12,afa0cfequadraticeq12,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_using_the_square_root_property'],Openstax: Elementary Algebra
3492,quadraticeq13,afa0cfequadraticeq13,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_using_the_square_root_property'],Openstax: Elementary Algebra
3493,quadraticeq14,afa0cfequadraticeq14,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_using_the_square_root_property'],Openstax: Elementary Algebra
3494,quadraticeq15,afa0cfequadraticeq15,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_using_the_square_root_property'],Openstax: Elementary Algebra
3495,quadraticeq16,afa0cfequadraticeq16,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_of_the_form_ax2_=_k_using_the_square_root_property'],Openstax: Elementary Algebra
3496,quadraticeq17,afa0cfequadraticeq17,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_of_the_form_ax2_=_k_using_the_square_root_property'],Openstax: Elementary Algebra
3497,quadraticeq18,afa0cfequadraticeq18,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_of_the_form_ax2_=_k_using_the_square_root_property'],Openstax: Elementary Algebra
3498,quadraticeq19,afa0cfequadraticeq19,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_of_the_form_ax2_=_k_using_the_square_root_property'],Openstax: Elementary Algebra
3499,quadraticeq2,afa0cfequadraticeq2,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_using_the_square_root_property'],Openstax: Elementary Algebra
3500,quadraticeq20,afa0cfequadraticeq20,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_of_the_form_ax2_=_k_using_the_square_root_property'],Openstax: Elementary Algebra
3501,quadraticeq21,afa0cfequadraticeq21,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_of_the_form_ax2_=_k_using_the_square_root_property'],Openstax: Elementary Algebra
3502,quadraticeq22,afa0cfequadraticeq22,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_of_the_form_ax2_=_k_using_the_square_root_property'],Openstax: Elementary Algebra
3503,quadraticeq23,afa0cfequadraticeq23,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_of_the_form_ax2_=_k_using_the_square_root_property'],Openstax: Elementary Algebra
3504,quadraticeq24,afa0cfequadraticeq24,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_of_the_form_ax2_=_k_using_the_square_root_property'],Openstax: Elementary Algebra
3505,quadraticeq25,afa0cfequadraticeq25,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_of_the_form_ax2_=_k_using_the_square_root_property'],Openstax: Elementary Algebra
3506,quadraticeq26,afa0cfequadraticeq26,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_of_the_form_ax2_=_k_using_the_square_root_property'],Openstax: Elementary Algebra
3507,quadraticeq27,afa0cfequadraticeq27,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_of_the_form_ax2_=_k_using_the_square_root_property'],Openstax: Elementary Algebra
3508,quadraticeq28,afa0cfequadraticeq28,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_of_the_form_ax2_=_k_using_the_square_root_property'],Openstax: Elementary Algebra
3509,quadraticeq29,afa0cfequadraticeq29,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_of_the_form_ax2_=_k_using_the_square_root_property'],Openstax: Elementary Algebra
3510,quadraticeq3,afa0cfequadraticeq3,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_using_the_square_root_property'],Openstax: Elementary Algebra
3511,quadraticeq30,afa0cfequadraticeq30,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_of_the_form_ax2_=_k_using_the_square_root_property'],Openstax: Elementary Algebra
3512,quadraticeq4,afa0cfequadraticeq4,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_using_the_square_root_property'],Openstax: Elementary Algebra
3513,quadraticeq5,afa0cfequadraticeq5,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_using_the_square_root_property'],Openstax: Elementary Algebra
3514,quadraticeq6,afa0cfequadraticeq6,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_using_the_square_root_property'],Openstax: Elementary Algebra
3515,quadraticeq7,afa0cfequadraticeq7,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_using_the_square_root_property'],Openstax: Elementary Algebra
3516,quadraticeq8,afa0cfequadraticeq8,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_using_the_square_root_property'],Openstax: Elementary Algebra
3517,quadraticeq9,afa0cfequadraticeq9,10.1 Solve Quadratic Equations Using the Square Root Property,['solve_quadratic_equations_using_the_square_root_property'],Openstax: Elementary Algebra
3518,CompletingSqr1,ada10e6CompletingSqr1,10.2 Solve Quadratic Equations by Completing the Square,['solve_quadratic_equations_by_completing_the_square'],Openstax: Elementary Algebra
3519,CompletingSqr10,ada10e6CompletingSqr10,10.2 Solve Quadratic Equations by Completing the Square,['solve_quadratic_equations_by_completing_the_square'],Openstax: Elementary Algebra
3520,CompletingSqr11,ada10e6CompletingSqr11,10.2 Solve Quadratic Equations by Completing the Square,['solve_quadratic_equations_by_completing_the_square'],Openstax: Elementary Algebra
3521,CompletingSqr12,ada10e6CompletingSqr12,10.2 Solve Quadratic Equations by Completing the Square,['solve_quadratic_equations_by_completing_the_square'],Openstax: Elementary Algebra
3522,CompletingSqr13,ada10e6CompletingSqr13,10.2 Solve Quadratic Equations by Completing the Square,['solve_quadratic_equations_by_completing_the_square'],Openstax: Elementary Algebra
